lp (0,0) (0,1) (1,0) (1,1) (1,2) (1,3) (2,0) (2,1) (2,2) (2,3) (3,0) (3,1) (3,2) (3,3) 
54 63.2601 62.7515 64.1755 63.5335 6.4877 71.1283 65.1188 66.0209 67.1181 69.8529 65.8434 66.8176 67.8130 68.8080 
55 63.2621 62.7537 64.1773 63.5355 6.4891 71.1291 65.1204 66.0223 67.1194 69.8538 65.8448 66.8189 67.8141 68.8090 
56 63.2640 62.7557 64.1789 63.5372 6.4903 71.1297 65.1219 66.0236 67.1205 69.8546 65.8461 66.8200 67.8151 68.8099 
57 63.2657 62.7574 64.1804 63.5389 6.4915 71.1304 65.1232 66.0248 67.1215 69.8553 65.8473 66.8211 67.8160 68.8107 
58 63.2672 62.7591 64.1818 63.5403 6.4925 71.1309 65.1244 66.0259 67.1224 69.8559 65.8484 66.8220 67.8169 68.8114 
59 63.2686 62.7605 64.1830 63.5417 6.4934 71.1314 65.1255 66.0268 67.1233 69.8565 65.8494 66.8229 67.8176 68.8121 
60 63.2698 62.7619 64.1841 63.5429 6.4943 71.1319 65.1265 66.0277 67.1240 69.8571 65.8503 66.8237 67.8183 68.8127 
61 63.2710 62.7631 64.1851 63.5440 6.4950 71.1323 65.1274 66.0285 67.1247 69.8576 65.8511 66.8244 67.8190 68.8133 
62 63.2720 62.7642 64.1860 63.5450 6.4957 71.1327 65.1282 66.0293 67.1254 69.8580 65.8518 66.8251 67.8196 68.8138 
63 63.2729 62.7652 64.1869 63.5459 6.4964 71.1330 65.1289 66.0299 67.1259 69.8584 65.8525 66.8257 67.8201 68.8143 
64 63.2738 62.7661 64.1876 63.5467 6.4970 71.1333 65.1296 66.0305 67.1264 69.8588 65.8531 66.8262 67.8206 68.8147 
65 63.2746 62.7670 64.1883 63.5475 6.4975 71.1336 65.1302 66.0311 67.1269 69.8592 65.8536 66.8267 67.8210 68.8151 
66 63.2753 62.7677 64.1890 63.5482 6.4980 71.1339 65.1308 66.0316 67.1274 69.8595 65.8541 66.8271 67.8214 68.8154 
67 63.2759 62.7684 64.1895 63.5488 6.4984 71.1341 65.1313 66.0320 67.1277 69.8597 65.8546 66.8275 67.8217 68.8157 
68 63.2765 62.7690 64.1901 63.5494 6.4988 71.1343 65.1317 66.0324 67.1281 69.8600 65.8550 66.8279 67.8221 68.8160 
69 63.2770 62.7696 64.1905 63.5499 6.4991 71.1345 65.1321 66.0328 67.1284 69.8602 65.8554 66.8282 67.8224 68.8163 
70 63.2775 62.7701 64.1910 63.5503 6.4995 71.1347 65.1325 66.0331 67.1287 69.8604 65.8557 66.8286 67.8226 68.8165 
71 63.2780 62.7706 64.1914 63.5508 6.4998 71.1349 65.1329 66.0335 67.1290 69.8606 65.8561 66.8288 67.8229 68.8167 
72 63.2784 62.7710 64.1917 63.5511 6.5000 71.1350 65.1332 66.0337 67.1292 69.8608 65.8563 66.8291 67.8231 68.8169 
73 63.2787 62.7714 64.1920 63.5515 6.5003 71.1352 65.1335 66.0340 67.1294 69.8610 65.8566 66.8293 67.8233 68.8171 
74 63.2790 62.7717 64.1923 63.5518 6.5005 71.1353 65.1337 66.0342 67.1296 69.8611 65.8568 66.8295 67.8235 68.8173 
75 63.2793 62.7721 64.1926 63.5521 6.5007 71.1354 65.1340 66.0344 67.1298 69.8612 65.8570 66.8297 67.8236 68.8174 
76 63.2796 62.7724 64.1928 63.5524 6.5009 71.1355 65.1342 66.0346 67.1300 69.8613 65.8572 66.8299 67.8238 68.8176 
77 63.2799 62.7726 64.1930 63.5526 6.5011 71.1356 65.1344 66.0348 67.1301 69.8615 65.8574 66.8300 67.8239 68.8177 
78 63.2801 62.7729 64.1932 63.5528 6.5012 71.1357 65.1346 66.0350 67.1303 69.8615 65.8576 66.8302 67.8241 68.8178 
79 63.2803 62.7731 64.1934 63.5530 6.5013 71.1357 65.1347 66.0351 67.1304 69.8616 65.8577 66.8303 67.8242 68.8179 
80 63.2805 62.7733 64.1936 63.5532 6.5015 71.1358 65.1349 66.0352 67.1305 69.8617 65.8578 66.8304 67.8243 68.8180 
81 63.2806 62.7735 64.1937 63.5534 6.5016 71.1359 65.1350 66.0353 67.1306 69.8618 65.8580 66.8305 67.8244 68.8181 
82 63.2808 62.7736 64.1939 63.5535 6.5017 71.1359 65.1351 66.0355 67.1307 69.8619 65.8581 66.8306 67.8245 68.8181 
83 63.2809 62.7738 64.1940 63.5537 6.5018 71.1360 65.1352 66.0356 67.1308 69.8619 65.8582 66.8307 67.8245 68.8182 
84 63.2811 62.7739 64.1941 63.5538 6.5019 71.1360 65.1353 66.0356 67.1309 69.8620 65.8583 66.8308 67.8246 68.8183 
85 63.2812 62.7740 64.1942 63.5539 6.5019 71.1361 65.1354 66.0357 67.1309 69.8620 65.8583 66.8309 67.8247 68.8183 
86 63.2813 62.7741 64.1943 63.5540 6.5020 71.1361 65.1355 66.0358 67.1310 69.8621 65.8584 66.8309 67.8247 68.8184 
